MT0933_antitox PF14013.6 MT_RS04780
Polyketide_cyc2 PF10604.9 MT_RS04785
Glyoxalase_6 PF18029.1 MT_RS04790
Glyoxalase_6 PF18029.1 MT_RS04790
Glyoxalase PF00903.25 MT_RS04790
RPE65 PF03055.15 MT_RS04805
Thiolase_N PF00108.23 MT_RS04810
Thiolase_C PF02803.18 MT_RS04810
PPE PF00823.19 MT_RS04815
PE_PPE_C PF12484.8 MT_RS04815
PE PF00934.20 MT_RS04820
BCCT PF02028.17 MT_RS04825
DUF1778 PF08681.11 MT_RS04835
Acetyltransf_1 PF00583.25 MT_RS04840
Acetyltransf_10 PF13673.7 MT_RS04840
Acetyltransf_7 PF13508.7 MT_RS04840
Transposase_mut PF00872.18 MT_RS04850
Resolvase PF00239.21 MT_RS04855
OrfB_IS605 PF01385.19 MT_RS04860
Gamma_PGA_hydro PF05908.11 MT_RS04865
AIG2_2 PF13772.6 MT_RS04865
GGACT PF06094.12 MT_RS04865
Nramp PF01566.18 MT_RS04870
FMN_red PF03358.15 MT_RS04875
adh_short_C2 PF13561.6 MT_RS04885
adh_short PF00106.25 MT_RS04885
KR PF08659.10 MT_RS04885
PBP_like_2 PF12849.7 MT_RS04890
SBP_bac_1 PF01547.25 MT_RS04890
BPD_transp_1 PF00528.22 MT_RS04895
BPD_transp_1 PF00528.22 MT_RS04900
Pkinase PF00069.25 MT_RS04905
NHL PF01436.21 MT_RS04905
NHL PF01436.21 MT_RS04905
NHL PF01436.21 MT_RS04905
NHL PF01436.21 MT_RS04905
NHL PF01436.21 MT_RS04905
Pkinase_Tyr PF07714.17 MT_RS04905
SGL PF08450.12 MT_RS04905
Kdo PF06293.14 MT_RS04905
PBP_like_2 PF12849.7 MT_RS04910
SBP_bac_1 PF01547.25 MT_RS04910
ABC_tran PF00005.27 MT_RS04915
AAA_21 PF13304.6 MT_RS04915
PBP_like_2 PF12849.7 MT_RS04920
SBP_bac_1 PF01547.25 MT_RS04920
PBP_like PF12727.7 MT_RS04920
BPD_transp_1 PF00528.22 MT_RS04925
BPD_transp_1 PF00528.22 MT_RS04930
Ku PF02735.16 MT_RS04935
LigD_N PF13298.6 MT_RS04940
DNA_ligase_A_M PF01068.21 MT_RS04940
DNA_ligase_A_C PF04679.15 MT_RS04940
RNA_ligase PF09414.10 MT_RS04940
FAA_hydrolase PF01557.18 MT_RS04945
Lactamase_B PF00753.27 MT_RS04945
Bac_luciferase PF00296.20 MT_RS04950
STAS PF01740.21 MT_RS04955
DUF4873 PF16170.5 MT_RS04965
H2TH PF06831.14 MT_RS04970
zf-FPG_IleRS PF06827.14 MT_RS04970
adh_short PF00106.25 MT_RS04975
adh_short_C2 PF13561.6 MT_RS04975
KR PF08659.10 MT_RS04975
PGI PF00342.19 MT_RS04980
CM_2 PF01817.21 MT_RS04990
UvrD-helicase PF00580.21 MT_RS04995
UvrD_C PF13361.6 MT_RS04995
AAA_19 PF13245.6 MT_RS04995
UvrD_C_2 PF13538.6 MT_RS04995
Peptidase_M23 PF01551.22 MT_RS05000
ATP-grasp_2 PF08442.10 MT_RS05005
Ligase_CoA PF00549.19 MT_RS05005
ATP-grasp_5 PF13549.6 MT_RS05005
CPSase_L_D2 PF02786.17 MT_RS05005
CoA_binding PF02629.19 MT_RS05010
Ligase_CoA PF00549.19 MT_RS05010
Succ_CoA_lig PF13607.6 MT_RS05010
Bac_luciferase PF00296.20 MT_RS05015
DUF5336 PF17270.2 MT_RS05020
Formyl_trans_N PF00551.19 MT_RS05030
AICARFT_IMPCHas PF01808.18 MT_RS05035
MGS PF02142.22 MT_RS05035
Sigma54_activat PF00158.26 MT_RS05040
AAA_3 PF07726.11 MT_RS05040
PIN PF01850.21 MT_RS05055
LppA PF16708.5 MT_RS05065
Abhydrolase_8 PF06259.12 MT_RS05070
DUF1707 PF08044.11 MT_RS05085
Trns_repr_metal PF02583.17 MT_RS05090
DUF1490 PF07371.12 MT_RS05095
E1-E2_ATPase PF00122.20 MT_RS05100
Hydrolase PF00702.26 MT_RS05100
Hydrolase_3 PF08282.12 MT_RS05100
DUF5134 PF17197.4 MT_RS05105
ECH_1 PF00378.20 MT_RS05110
ECH_2 PF16113.5 MT_RS05110
Acyl-CoA_dh_1 PF00441.24 MT_RS05115
Acyl-CoA_dh_N PF02771.16 MT_RS05115
Acyl-CoA_dh_M PF02770.19 MT_RS05115
Acyl-CoA_dh_2 PF08028.11 MT_RS05115
CPSase_L_D2 PF02786.17 MT_RS05120
Biotin_carb_N PF00289.22 MT_RS05120
Biotin_carb_C PF02785.19 MT_RS05120
Biotin_lipoyl PF00364.22 MT_RS05120
Dala_Dala_lig_C PF07478.13 MT_RS05120
Carboxyl_trans PF01039.22 MT_RS05125
Acyl-CoA_dh_1 PF00441.24 MT_RS05130
Acyl-CoA_dh_M PF02770.19 MT_RS05130
Acyl-CoA_dh_N PF02771.16 MT_RS05130
Acyl-CoA_dh_2 PF08028.11 MT_RS05130
AtuA PF07287.11 MT_RS05135
PE PF00934.20 MT_RS20870
PE PF00934.20 MT_RS05150
NHL PF01436.21 MT_RS05150
Ribosomal_L32p PF01783.23 MT_RS05160
PE PF00934.20 MT_RS05165
NHL PF01436.21 MT_RS05165
Response_reg PF00072.24 MT_RS05170
Trans_reg_C PF00486.28 MT_RS05170
HATPase_c PF02518.26 MT_RS05175
HAMP PF00672.25 MT_RS05175
HisKA PF00512.25 MT_RS05175
Trypsin_2 PF13365.6 MT_RS05180
PDZ_2 PF13180.6 MT_RS05180
Trypsin PF00089.26 MT_RS05180
PDZ PF00595.24 MT_RS05180
MoCF_biosynth PF00994.24 MT_RS05185
MscL PF01741.18 MT_RS05190
ABC_tran PF00005.27 MT_RS05195
FtsX PF02687.21 MT_RS05200
FtsX PF02687.21 MT_RS05200
MacB_PCD PF12704.7 MT_RS05200
CrtC PF07143.11 MT_RS05205
Lipocalin_9 PF17186.4 MT_RS05205
polyprenyl_synt PF00348.17 MT_RS05210
SAF PF08666.12 MT_RS05215
ChapFlgA PF13144.6 MT_RS05215
Zn-ribbon_8 PF09723.10 MT_RS05220
5-FTHF_cyc-lig PF01812.20 MT_RS05225
NTP_transferase PF00483.23 MT_RS05230
NTP_transf_3 PF12804.7 MT_RS05230
MoeA_N PF03453.17 MT_RS05235
MoeA_C PF03454.15 MT_RS05235
MoCF_biosynth PF00994.24 MT_RS05235
Acetyltransf_3 PF13302.7 MT_RS05240
Acetyltransf_1 PF00583.25 MT_RS05240
Methyltransf_25 PF13649.6 MT_RS05265
Methyltransf_11 PF08241.12 MT_RS05265
cNMP_binding PF00027.29 MT_RS05270
Acetyltransf_3 PF13302.7 MT_RS05270
DUF5642 PF18702.1 MT_RS05275
2OG-FeII_Oxy_2 PF13532.6 MT_RS05280
Amidinotransf PF02274.17 MT_RS05285
PMT_4TMC PF16192.5 MT_RS05290
PMT PF02366.18 MT_RS05290
PMT_2 PF13231.6 MT_RS05290
TP_methylase PF00590.20 MT_RS05295
Chorismate_bind PF00425.18 MT_RS05305
tRNA-synt_1g PF09334.11 MT_RS05315
tRNA-synt_1g PF09334.11 MT_RS05315
tRNA-synt_1 PF00133.22 MT_RS05315
tRNA-synt_1 PF00133.22 MT_RS05315
tRNA-synt_1e PF01406.19 MT_RS05315
TatD_DNase PF01026.21 MT_RS05320
Transglycosylas PF06737.14 MT_RS05325
DUF348 PF03990.14 MT_RS05325
DUF348 PF03990.14 MT_RS05325
DUF348 PF03990.14 MT_RS05325
G5 PF07501.12 MT_RS05325
RrnaAD PF00398.20 MT_RS05330
GHMP_kinases_C PF08544.13 MT_RS05335
GHMP_kinases_N PF00288.26 MT_RS05335
AMP-binding PF00501.28 MT_RS05345
AMP-binding_C_2 PF14535.6 MT_RS05345
Pept_tRNA_hydro PF01195.19 MT_RS05350
Ribosomal_L25p PF01386.19 MT_RS05355
Ribosomal_TL5_C PF14693.6 MT_RS05355
Lpp-LpqN PF10738.9 MT_RS05360
Pribosyltran_N PF13793.6 MT_RS05365
Pribosyl_synth PF14572.6 MT_RS05365
Pribosyltran PF00156.27 MT_RS05365
Hexapep PF00132.24 MT_RS05370
Hexapep PF00132.24 MT_RS05370
Hexapep PF00132.24 MT_RS05370
NTP_transf_3 PF12804.7 MT_RS05370
NTP_transferase PF00483.23 MT_RS05370
IspD PF01128.19 MT_RS05370
Hexapep_2 PF14602.6 MT_RS05370
Hexapep_2 PF14602.6 MT_RS05370
TetR_N PF00440.23 MT_RS05380
CarD_CdnL_TRCF PF02559.16 MT_RS05385
TRCF PF03461.15 MT_RS05385
UvrB_inter PF17757.1 MT_RS05385
DEAD PF00270.29 MT_RS05385
Helicase_C PF00271.31 MT_RS05385
MazG PF03819.17 MT_RS05390
SLT_2 PF13406.6 MT_RS05395
Enolase_C PF00113.22 MT_RS05400
Enolase_N PF03952.16 MT_RS05400
MR_MLE_C PF13378.6 MT_RS05400
DivIC PF04977.15 MT_RS05405
DUF501 PF04417.12 MT_RS05410
Ppx-GppA PF02541.16 MT_RS05415
Response_reg PF00072.24 MT_RS05420
Trans_reg_C PF00486.28 MT_RS05420
KdpD PF02702.17 MT_RS05425
DUF4118 PF13493.6 MT_RS05425
HATPase_c PF02518.26 MT_RS05425
HisKA PF00512.25 MT_RS05425
Usp PF00582.26 MT_RS05425
Potass_KdpF PF09604.10 MT_RS05435
KdpA PF03814.15 MT_RS05440
E1-E2_ATPase PF00122.20 MT_RS05445
Hydrolase PF00702.26 MT_RS05445
KdpC PF02669.15 MT_RS05450
HATPase_c PF02518.26 MT_RS05455
HisKA PF00512.25 MT_RS05455
HAMP PF00672.25 MT_RS05455
Response_reg PF00072.24 MT_RS05460
Trans_reg_C PF00486.28 MT_RS05460
DUF772 PF05598.11 MT_RS20900
WXG100 PF06013.12 MT_RS05480
WXG100 PF06013.12 MT_RS05485
PPE PF00823.19 MT_RS05490
PE_PPE_C PF12484.8 MT_RS05490
PE PF00934.20 MT_RS05495
PE_PPE_C PF12484.8 MT_RS05495
DUF4096 PF13340.6 MT_RS20915
Trypsin_2 PF13365.6 MT_RS05515
Trypsin PF00089.26 MT_RS05515
AbiEi_4 PF13338.6 MT_RS05520
AbiEii PF08843.11 MT_RS05525
Transposase_mut PF00872.18 MT_RS05535
MarR_2 PF12802.7 MT_RS05550
HTH_Crp_2 PF13545.6 MT_RS05550
Rrf2 PF02082.20 MT_RS05550
adh_short PF00106.25 MT_RS05555
adh_short_C2 PF13561.6 MT_RS05555
KR PF08659.10 MT_RS05555
AbiEii PF08843.11 MT_RS05560
HTH_17 PF12728.7 MT_RS05560
Fic PF02661.18 MT_RS20930
NTP_transf_9 PF04248.12 MT_RS05595
NTP_transf_9 PF04248.12 MT_RS05595
AMP-binding PF00501.28 MT_RS05605
AMP-binding_C PF13193.6 MT_RS05605
DapB_N PF01113.20 MT_RS05610
Polyketide_cyc2 PF10604.9 MT_RS05615
GATase_4 PF13230.6 MT_RS05620
GATase_6 PF13522.6 MT_RS05620
Patatin PF01734.22 MT_RS05625
Patatin PF01734.22 MT_RS05630
LpqV PF17301.2 MT_RS05635
CDO_I PF05995.12 MT_RS05640
Rhodanese PF00581.20 MT_RS05645
PE PF00934.20 MT_RS05650
PE PF00934.20 MT_RS05655
Abhydrolase_9 PF10081.9 MT_RS05660
Abhydrolase_9_N PF15420.6 MT_RS05660
ECH_1 PF00378.20 MT_RS05665
ECH_2 PF16113.5 MT_RS05665
ECH_2 PF16113.5 MT_RS05670
ECH_1 PF00378.20 MT_RS05670
BaxI_1 PF12811.7 MT_RS05675
Bax1-I PF01027.20 MT_RS05675
Thiolase_N PF00108.23 MT_RS05685
Thiolase_C PF02803.18 MT_RS05685
Lipase_GDSL_2 PF13472.6 MT_RS05690
Abhydrolase_3 PF07859.13 MT_RS05695
Say1_Mug180 PF10340.9 MT_RS05695
PALP PF00291.25 MT_RS05700
CBS PF00571.28 MT_RS05700
CBS PF00571.28 MT_RS05700
RDD PF06271.12 MT_RS05705
Cys_Met_Meta_PP PF01053.20 MT_RS05710
DegT_DnrJ_EryC1 PF01041.17 MT_RS05710
Met_gamma_lyase PF06838.11 MT_RS05710
GreA_GreB_N PF03449.15 MT_RS05715
GreA_GreB PF01272.19 MT_RS05715
DUF4307 PF14155.6 MT_RS05720
PIG-L PF02585.17 MT_RS05725
Thioredox_DsbH PF03190.15 MT_RS05735
Thioredoxin_7 PF13899.6 MT_RS05735
GlcNAc_2-epim PF07221.11 MT_RS05735
GlcNAc_2-epim PF07221.11 MT_RS05735
HlyIII PF03006.20 MT_RS05740
Prenyltransf PF01255.19 MT_RS05745
PE PF00934.20 MT_RS05750
Prenyltransf PF01255.19 MT_RS05755
PE PF00934.20 MT_RS05760
CBM_2 PF00553.19 MT_RS20945
Glyco_hydro_12 PF01670.16 MT_RS05780
PE PF00934.20 MT_RS05785
PRK PF00485.18 MT_RS05790
SHMT PF00464.19 MT_RS05795
DegT_DnrJ_EryC1 PF01041.17 MT_RS05795
FA_desaturase_2 PF03405.14 MT_RS05800
PhoH PF02562.16 MT_RS05805
PIN_4 PF13638.6 MT_RS05805
AAA_30 PF13604.6 MT_RS05805
Polysacc_deac_1 PF01522.21 MT_RS05810
Lyase_1 PF00206.20 MT_RS05820
FumaraseC_C PF10415.9 MT_RS05820
FBPase_glpX PF03320.13 MT_RS05825
DUF4245 PF14030.6 MT_RS05830
AI-2E_transport PF01594.16 MT_RS05835
PemK_toxin PF02452.17 MT_RS05840
COesterase PF00135.28 MT_RS20950
Abhydrolase_3 PF07859.13 MT_RS20950
3Beta_HSD PF01073.19 MT_RS05860
Epimerase PF01370.21 MT_RS05860
GDP_Man_Dehyd PF16363.5 MT_RS05860
NAD_binding_10 PF13460.6 MT_RS05860
NAD_binding_4 PF07993.12 MT_RS05860
RmlD_sub_bind PF04321.17 MT_RS05860
Polysacc_synt_2 PF02719.15 MT_RS05860
KR PF08659.10 MT_RS05860
NmrA PF05368.13 MT_RS05860
Exonuc_VII_S PF02609.16 MT_RS05865
Exonuc_VII_L PF02601.15 MT_RS05870
tRNA_anti_2 PF13742.6 MT_RS05870
LYTB PF02401.18 MT_RS05880
YchF-GTPase_C PF06071.13 MT_RS05890
MMR_HSR1 PF01926.23 MT_RS05890
FeoB_N PF02421.18 MT_RS05890
VapB_antitoxin PF09957.9 MT_RS05895
PIN PF01850.21 MT_RS05900
ABM PF03992.16 MT_RS05920
Guanylate_cyc PF00211.20 MT_RS05935
G6PD_C PF02781.16 MT_RS05940
G6PD_N PF00479.22 MT_RS05940
NAD_binding_2 PF03446.15 MT_RS05945
6PGD PF00393.19 MT_RS05945
6PGD PF00393.19 MT_RS05945
F420_oxidored PF03807.17 MT_RS05945
Abhydrolase_6 PF12697.7 MT_RS05950
Abhydrolase_1 PF00561.20 MT_RS05950
Hydrolase_4 PF12146.8 MT_RS05950
Abhydrolase_6 PF12697.7 MT_RS05955
Abhydrolase_1 PF00561.20 MT_RS05955
Hydrolase_4 PF12146.8 MT_RS05955
PPDK_N PF01326.19 MT_RS05970
PPDK_N PF01326.19 MT_RS05970
PEP-utilizers PF00391.23 MT_RS05970
DUF222 PF02720.17 MT_RS05975
DUF2083 PF09856.9 MT_RS05980
Peptidase_M78 PF06114.13 MT_RS05980
HTH_3 PF01381.22 MT_RS05980
HTH_31 PF13560.6 MT_RS05980
HTH_19 PF12844.7 MT_RS05980
MmgE_PrpD PF03972.14 MT_RS05985
Citrate_synt PF00285.21 MT_RS05990
DUF3556 PF12077.8 MT_RS05995
Meth_synt_2 PF01717.18 MT_RS06000
Meth_synt_1 PF08267.12 MT_RS06000
Pentapeptide_2 PF01469.18 MT_RS06010
Pentapeptide_2 PF01469.18 MT_RS06010
Pentapeptide_2 PF01469.18 MT_RS06010
Pentapeptide_2 PF01469.18 MT_RS06010
Pentapeptide_2 PF01469.18 MT_RS06010
Pentapeptide_2 PF01469.18 MT_RS06010
Pentapeptide_2 PF01469.18 MT_RS06010
Pentapeptide_2 PF01469.18 MT_RS06010
Pentapeptide_2 PF01469.18 MT_RS06010
PPE PF00823.19 MT_RS06010
Thiolase_C PF02803.18 MT_RS06015
ECH_1 PF00378.20 MT_RS06020
ECH_2 PF16113.5 MT_RS06020
FAD_binding_3 PF01494.19 MT_RS06030
FAD_binding_2 PF00890.24 MT_RS06030
ICMT PF04140.14 MT_RS06035
PEMT PF04191.13 MT_RS06035
CPBP PF02517.16 MT_RS06040
ECH_1 PF00378.20 MT_RS06045
ECH_2 PF16113.5 MT_RS06045
ECH_1 PF00378.20 MT_RS06050
ECH_2 PF16113.5 MT_RS06050
CoA_transf_3 PF02515.17 MT_RS06055
adh_short PF00106.25 MT_RS06060
adh_short_C2 PF13561.6 MT_RS06060
KR PF08659.10 MT_RS06060
Epimerase PF01370.21 MT_RS06060
MMPL PF03176.15 MT_RS20965
MMPL PF03176.15 MT_RS20970
Methyltransf_23 PF13489.6 MT_RS06070
Methyltransf_11 PF08241.12 MT_RS06070
Methyltransf_25 PF13649.6 MT_RS06070
Methyltransf_12 PF08242.12 MT_RS06070
DUF222 PF02720.17 MT_RS06085
DUF4096 PF13340.6 MT_RS20980
SIR2 PF02146.17 MT_RS06100
GntR PF00392.21 MT_RS06105
LCM PF04072.14 MT_RS06110
DUF1697 PF08002.11 MT_RS06115
Putative_PNPOx PF01243.20 MT_RS06120
DUF5302 PF17227.2 MT_RS06125
HhH-GPD PF00730.25 MT_RS06130
GT87 PF09594.10 MT_RS06145
Pterin_4a PF01329.19 MT_RS06150
NUDIX PF00293.28 MT_RS06155
Molybdopterin PF00384.22 MT_RS06160
Molydop_binding PF01568.21 MT_RS06160
Fer4_11 PF13247.6 MT_RS06165
Nitr_red_bet_C PF14711.6 MT_RS06165
Fer4_10 PF13237.6 MT_RS06165
Nitrate_red_del PF02613.15 MT_RS06170
Nitrate_red_gam PF02665.14 MT_RS06175
GTP_EFTU PF00009.27 MT_RS06180
EFG_C PF00679.24 MT_RS06180
GTP_EFTU_D2 PF03144.25 MT_RS06180
MMR_HSR1 PF01926.23 MT_RS06180
SBP_bac_5 PF00496.22 MT_RS06185
TetR_C_11 PF16859.5 MT_RS06190
TetR_N PF00440.23 MT_RS06190
PPE PF00823.19 MT_RS06195
PE_PPE_C PF12484.8 MT_RS06195
PE PF00934.20 MT_RS06200
PIG-L PF02585.17 MT_RS06205
PE PF00934.20 MT_RS06215
Radical_SAM PF04055.21 MT_RS06220
Radical_SAM PF04055.21 MT_RS06220
Oxidored_FMN PF00724.20 MT_RS06230
Pyr_redox_2 PF07992.14 MT_RS06230
NAD_binding_8 PF13450.6 MT_RS06230
Pyr_redox PF00070.27 MT_RS06230
FAD_oxidored PF12831.7 MT_RS06230
HI0933_like PF03486.14 MT_RS06230
FAD_binding_2 PF00890.24 MT_RS06230
Vir_act_alpha_C PF10400.9 MT_RS06235
PadR PF03551.14 MT_RS06235
Fer4 PF00037.27 MT_RS06240
Aminotran_1_2 PF00155.21 MT_RS06245
ResIII PF04851.15 MT_RS06250
Acyl_transf_1 PF00698.21 MT_RS06255
ketoacyl-synt PF00109.26 MT_RS06255
KR PF08659.10 MT_RS06255
PS-DH PF14765.6 MT_RS06255
Ketoacyl-synt_C PF02801.22 MT_RS06255
ADH_zinc_N PF00107.26 MT_RS06255
ADH_zinc_N_2 PF13602.6 MT_RS06255
KAsynt_C_assoc PF16197.5 MT_RS06255
PP-binding PF00550.25 MT_RS06255
adh_short PF00106.25 MT_RS06255
ADH_N PF08240.12 MT_RS06255
Condensation PF00668.20 MT_RS06260
MMPL PF03176.15 MT_RS06265
MMPL PF03176.15 MT_RS06265
PE-PPE PF08237.11 MT_RS06270
AMP-binding PF00501.28 MT_RS06275
HTH_30 PF13556.6 MT_RS06280
Aldedh PF00171.22 MT_RS06285
Pro_dh PF01619.18 MT_RS06290
Sigma70_r4_2 PF08281.12 MT_RS06295
Sigma70_r2 PF04542.14 MT_RS06295
Abhydrolase_6 PF12697.7 MT_RS06300
Abhydrolase_1 PF00561.20 MT_RS06300
Abhydrolase_1 PF00561.20 MT_RS06305
Hydrolase_4 PF12146.8 MT_RS06305
AMP-binding PF00501.28 MT_RS06315
AMP-binding_C PF13193.6 MT_RS06315
GGDEF_2 PF17853.1 MT_RS06320
HTH_30 PF13556.6 MT_RS06320
PE PF00934.20 MT_RS06325
PPE PF00823.19 MT_RS06330
PE_PPE_C PF12484.8 MT_RS06330
WXG100 PF06013.12 MT_RS06335
WXG100 PF06013.12 MT_RS06340
Transposase_mut PF00872.18 MT_RS06345
Sugar_tr PF00083.24 MT_RS06350
MFS_1 PF07690.16 MT_RS06350
THDPS_M PF14789.6 MT_RS06355
Hexapep_2 PF14602.6 MT_RS06355
Peptidase_M20 PF01546.28 MT_RS06360
M20_dimer PF07687.14 MT_RS06360
Peptidase_M28 PF04389.17 MT_RS06360
Lysine_decarbox PF03641.14 MT_RS06375
LDcluster4 PF18306.1 MT_RS06375
AMP-binding PF00501.28 MT_RS06380
AMP-binding_C PF13193.6 MT_RS06380
Pterin_bind PF00809.22 MT_RS06390
Glycos_transf_2 PF00535.26 MT_RS06395
Glyco_tranf_2_3 PF13641.6 MT_RS06395
Adenine_glyco PF03352.13 MT_RS06405
DUF3117 PF11314.8 MT_RS06410
Glycos_transf_1 PF00534.20 MT_RS06415
Glyco_transf_4 PF13439.6 MT_RS06415
Glyco_trans_1_4 PF13692.6 MT_RS06415
Glyco_trans_4_4 PF13579.6 MT_RS06415
Glyco_trans_1_2 PF13524.6 MT_RS06415
Glyco_transf_5 PF08323.11 MT_RS06415
NTP_transferase PF00483.23 MT_RS06420
NTP_transf_3 PF12804.7 MT_RS06420
PE PF00934.20 MT_RS06425
Peptidase_S15 PF02129.18 MT_RS06430
PepX_C PF08530.10 MT_RS06430
PEMT PF04191.13 MT_RS06435
ICMT PF04140.14 MT_RS06435
DUF1295 PF06966.12 MT_RS06435
ERG4_ERG24 PF01222.17 MT_RS06435
ABC_tran PF00005.27 MT_RS06445
AAA_21 PF13304.6 MT_RS06445
DUF4162 PF13732.6 MT_RS06445
TetR_C_25 PF17933.1 MT_RS06450
TetR_N PF00440.23 MT_RS06450
Methyltransf_3 PF01596.17 MT_RS06455
Methyltransf_24 PF13578.6 MT_RS06455
Methyltransf_31 PF13847.6 MT_RS06455
Methyltransf_25 PF13649.6 MT_RS06455
Methyltransf_11 PF08241.12 MT_RS06455
Sigma70_r2 PF04542.14 MT_RS06460
Sigma70_r4_2 PF08281.12 MT_RS06460
Sigma70_r4 PF04545.16 MT_RS06460
Trypsin_2 PF13365.6 MT_RS06470
Trypsin PF00089.26 MT_RS06470
PDZ_2 PF13180.6 MT_RS06470
PDZ PF00595.24 MT_RS06470
MttA_Hcf106 PF02416.16 MT_RS06475
Hydrolase_6 PF13344.6 MT_RS06480
Hydrolase_like PF13242.6 MT_RS06480
Hydrolase PF00702.26 MT_RS06480
HAD_2 PF13419.6 MT_RS06480
bPH_2 PF03703.14 MT_RS06485
bPH_2 PF03703.14 MT_RS06485
bPH_2 PF03703.14 MT_RS06490
ParA PF10609.9 MT_RS06500
FeS_assembly_P PF01883.19 MT_RS06500
CbiA PF01656.23 MT_RS06500
AAA_31 PF13614.6 MT_RS06500
MipZ PF09140.11 MT_RS06500
SLT_2 PF13406.6 MT_RS06505
DUF1003 PF06210.11 MT_RS06510
MgtE_N PF03448.17 MT_RS06515
CBS PF00571.28 MT_RS06515
CBS PF00571.28 MT_RS06515
DUF4190 PF13828.6 MT_RS06520
SBP_bac_1 PF01547.25 MT_RS06530
SBP_bac_8 PF13416.6 MT_RS06530
BPD_transp_1 PF00528.22 MT_RS06535
BPD_transp_1 PF00528.22 MT_RS06540
ABC_tran PF00005.27 MT_RS06545
OB_MalK PF17912.1 MT_RS06545
CorA PF01544.18 MT_RS06550
Ldh_1_C PF02866.18 MT_RS06555
Ldh_1_N PF00056.23 MT_RS06555
PIN PF01850.21 MT_RS06565
PE PF00934.20 MT_RS06570
OpuAC PF04069.12 MT_RS06575
adh_short PF00106.25 MT_RS06580
adh_short_C2 PF13561.6 MT_RS06580
KR PF08659.10 MT_RS06580
ParE_toxin PF05016.15 MT_RS06585
PhdYeFM_antitox PF02604.19 MT_RS06590
E1_dh PF00676.20 MT_RS06595
2-oxoacid_dh PF00198.23 MT_RS06595
Transket_pyr PF02779.24 MT_RS06595
OxoGdeHyase_C PF16870.5 MT_RS06595
2-oxogl_dehyd_N PF16078.5 MT_RS06595
MFS_1 PF07690.16 MT_RS06605
Sugar_tr PF00083.24 MT_RS06605
PUCC PF03209.15 MT_RS06605
TRI12 PF06609.13 MT_RS06605
AAA_12 PF13087.6 MT_RS06610
RNase_H_2 PF13482.6 MT_RS06610
AAA_30 PF13604.6 MT_RS06610
AAA_19 PF13245.6 MT_RS06610
Helicase_RecD PF05127.14 MT_RS06610
Lipoprotein_21 PF14041.6 MT_RS06615
DEAD PF00270.29 MT_RS06620
Helicase_C PF00271.31 MT_RS06620
DbpA PF03880.15 MT_RS06620
Acyl_transf_3 PF01757.22 MT_RS06625
TetR_N PF00440.23 MT_RS06630
p450 PF00067.22 MT_RS06635
FAD-oxidase_C PF02913.19 MT_RS06640
FAD_binding_4 PF01565.23 MT_RS06640
MFS_1 PF07690.16 MT_RS06645
MFS_1 PF07690.16 MT_RS06645
MFS_3 PF05977.13 MT_RS06645
UDG PF03167.19 MT_RS06650
FAD_binding_3 PF01494.19 MT_RS06655
F420H2_quin_red PF04075.14 MT_RS06660
HIT PF01230.23 MT_RS06665
DcpS_C PF11969.8 MT_RS06665
Amidase PF01425.21 MT_RS06670
Ad_Cy_reg PF16701.5 MT_RS06675
Guanylate_cyc PF00211.20 MT_RS06675
PknH_C PF14032.6 MT_RS06685
Pkinase PF00069.25 MT_RS06685
Pkinase_Tyr PF07714.17 MT_RS06685
BTAD PF03704.17 MT_RS06690
FHA PF00498.26 MT_RS06690
Yop-YscD_cpl PF16697.5 MT_RS06690
Trans_reg_C PF00486.28 MT_RS06690
Peptidase_C39_2 PF13529.6 MT_RS06695
DUF4189 PF13827.6 MT_RS06700
LppX_LprAFG PF07161.13 MT_RS06705
DUF732 PF05305.14 MT_RS06710
ABC_membrane PF00664.23 MT_RS06715
ABC_tran PF00005.27 MT_RS06715
ABC_membrane PF00664.23 MT_RS06720
ABC_tran PF00005.27 MT_RS06720
DUF3558 PF12079.8 MT_RS06725
DUF3558 PF12079.8 MT_RS06730
His_Phos_1 PF00300.22 MT_RS06735
Metallophos PF00149.28 MT_RS06740
AAA_15 PF13175.6 MT_RS06745
AAA_27 PF13514.6 MT_RS06745
AAA_23 PF13476.6 MT_RS06745
GMC_oxred_N PF00732.19 MT_RS06750
GMC_oxred_C PF05199.13 MT_RS06750
SBP_bac_5 PF00496.22 MT_RS06755
ABC_tran PF00005.27 MT_RS06760
ABC_tran PF00005.27 MT_RS06760
oligo_HPY PF08352.12 MT_RS06760
oligo_HPY PF08352.12 MT_RS06760
BPD_transp_1 PF00528.22 MT_RS06765
OppC_N PF12911.7 MT_RS06765
BPD_transp_1 PF00528.22 MT_RS06770
Pro_CA PF00484.19 MT_RS06775
PAPS_reduct PF01507.19 MT_RS06780
APS_kinase PF01583.20 MT_RS06785
GTP_EFTU PF00009.27 MT_RS06785
MMR_HSR1 PF01926.23 MT_RS06785
Rrf2 PF02082.20 MT_RS06790
Esterase PF00756.20 MT_RS06795
LysM PF01476.20 MT_RS06795
LysM PF01476.20 MT_RS06795
LysM PF01476.20 MT_RS06795
DUF2254 PF10011.9 MT_RS06805
DUF732 PF05305.14 MT_RS06815
DALR_1 PF05746.15 MT_RS06825
Arg_tRNA_synt_N PF03485.16 MT_RS06825
tRNA-synt_1d PF00750.19 MT_RS06825
Orn_Arg_deC_N PF02784.16 MT_RS06830
